4-gram, count
embarked traders on the, 1
traders on the flood, 1
when we have laugh, 1
we have laugh d, 1
have laugh d to, 1
laugh d to see, 1
d to see the, 1
to see the sails, 1
see the sails conceive, 1
and grow big bellied, 1
grow big bellied with, 1
big bellied with the, 1
bellied with the wanton, 1
with the wanton wind, 1
which she with pretty, 1
she with pretty and, 1
with pretty and with, 1
pretty and with swimming, 1
and with swimming gait, 1
following her womb then, 1
her womb then rich, 1
womb then rich with, 1
then rich with my, 1
rich with my young, 1
with my young squire, 1
would imitate and sail, 1
imitate and sail upon, 1
and sail upon the, 1
sail upon the land, 1
to fetch me trifles, 1
fetch me trifles and, 1
me trifles and return, 1
trifles and return again, 1
as from a voyage, 1
from a voyage rich, 1
a voyage rich with, 1
voyage rich with merchandise, 1
but she being mortal, 1
she being mortal of, 1
being mortal of that, 1
mortal of that boy, 1
of that boy did, 1
that boy did die, 1
for her sake do, 1
her sake do i, 1
sake do i rear, 1
do i rear up, 1
i rear up her, 1
rear up her boy, 1
for her sake i, 1
her sake i will, 1
sake i will not, 1
i will not part, 1
will not part with, 1
not part with him, 1
how long within this, 1
long within this wood, 1
within this wood intend, 1
this wood intend you, 1
wood intend you stay, 1
perchance till after theseus, 1
till after theseus wedding, 1
after theseus wedding day, 1
if you will patiently, 1
you will patiently dance, 1
will patiently dance in, 1
patiently dance in our, 1
dance in our round, 1
and see our moonlight, 1
see our moonlight revels, 1
our moonlight revels go, 1
moonlight revels go with, 1
revels go with us, 1
if not shun me, 1
not shun me and, 1
shun me and i, 1
and i will spare, 1
i will spare your, 1
will spare your haunts, 1
give me that boy, 1
me that boy and, 1
that boy and i, 1
boy and i will, 1
and i will go, 1
i will go with, 1
will go with thee, 1
not for thy fairy, 1
for thy fairy kingdom, 1
thy fairy kingdom fairies, 1
fairy kingdom fairies away, 1
we shall chide downright, 1
shall chide downright if, 1
chide downright if i, 1
downright if i longer, 1
if i longer stay, 1
exit titania with her, 1
well go thy way, 1
go thy way thou, 1
thy way thou shalt, 1
way thou shalt not, 1
thou shalt not from, 1
shalt not from this, 1
not from this grove, 1
till i torment thee, 1
i torment thee for, 1
torment thee for this, 1
thee for this injury, 1
my gentle puck come, 1
gentle puck come hither, 1
puck come hither thou, 1
come hither thou rememberest, 1
since once i sat, 1
once i sat upon, 1
i sat upon a, 1
sat upon a promontory, 1
and heard a mermaid, 1
heard a mermaid on, 1
a mermaid on a, 1
mermaid on a dolphin, 1
on a dolphin s, 1
a dolphin s back, 1
uttering such dulcet and, 1
such dulcet and harmonious, 1
dulcet and harmonious breath, 1
that the rude sea, 1
the rude sea grew, 1
rude sea grew civil, 1
sea grew civil at, 1
grew civil at her, 1
civil at her song, 1
and certain stars shot, 1
certain stars shot madly, 1
stars shot madly from, 1
shot madly from their, 1
madly from their spheres, 1
to hear the sea, 1
hear the sea maid, 1
the sea maid s, 1
sea maid s music, 1
that very time i, 1
very time i saw, 1
time i saw but, 1
i saw but thou, 1
saw but thou couldst, 1
but thou couldst not, 1
flying between the cold, 1
between the cold moon, 1
the cold moon and, 1
cold moon and the, 1
moon and the earth, 1
cupid all arm d, 1
all arm d a, 1
arm d a certain, 1
d a certain aim, 1
a certain aim he, 1
certain aim he took, 1
at a fair vestal, 1
a fair vestal throned, 1
fair vestal throned by, 1
vestal throned by the, 1
throned by the west, 1
and loosed his love, 1
loosed his love shaft, 1
his love shaft smartly, 1
love shaft smartly from, 1
shaft smartly from his, 1
smartly from his bow, 1
as it should pierce, 1
it should pierce a, 1
should pierce a hundred, 1
pierce a hundred thousand, 1
a hundred thousand hearts, 1
but i might see, 1
i might see young, 1
might see young cupid, 1
see young cupid s, 1
young cupid s fiery, 1
cupid s fiery shaft, 1
quench d in the, 1
d in the chaste, 1
in the chaste beams, 1
the chaste beams of, 1
chaste beams of the, 1
beams of the watery, 1
of the watery moon, 1
and the imperial votaress, 1
the imperial votaress passed, 1
imperial votaress passed on, 1
in maiden meditation fancy, 1
maiden meditation fancy free, 1
yet mark d i, 1
mark d i where, 1
d i where the, 1
i where the bolt, 1
where the bolt of, 1
the bolt of cupid, 1
bolt of cupid fell, 1
it fell upon a, 1
fell upon a little, 1
upon a little western, 1
a little western flower, 1
before milk white now, 1
milk white now purple, 1
white now purple with, 1
now purple with love, 1
purple with love s, 1
with love s wound, 1
and maidens call it, 1
maidens call it love, 1
call it love in, 1
it love in idleness, 1
fetch me that flower, 1
me that flower the, 1
that flower the herb, 1
flower the herb i, 1
the herb i shew, 1
herb i shew d, 1
i shew d thee, 1
shew d thee once, 1
the juice of it, 1
juice of it on, 1
of it on sleeping, 1
it on sleeping eye, 1
on sleeping eye lids, 1
sleeping eye lids laid, 1
will make or man, 1
make or man or, 1
or man or woman, 1
man or woman madly, 1
or woman madly dote, 1
upon the next live, 1
the next live creature, 1
next live creature that, 1
live creature that it, 1
creature that it sees, 1
fetch me this herb, 1
me this herb and, 1
this herb and be, 1
herb and be thou, 1
and be thou here, 1
be thou here again, 1
ere the leviathan can, 1
the leviathan can swim, 1
leviathan can swim a, 1
can swim a league, 1
i ll put a, 1
ll put a girdle, 1
put a girdle round, 1
a girdle round about, 1
girdle round about the, 1
round about the earth, 1
having once this juice, 1
i ll watch titania, 1
ll watch titania when, 1
watch titania when she, 1
titania when she is, 1
when she is asleep, 1
and drop the liquor, 1
drop the liquor of, 1
the liquor of it, 1
liquor of it in, 1
of it in her, 1
it in her eyes, 1
the next thing then, 1
next thing then she, 1
thing then she waking, 1
then she waking looks, 1
she waking looks upon, 1
be it on lion, 1
it on lion bear, 1
on lion bear or, 1
lion bear or wolf, 1
bear or wolf or, 1
or wolf or bull, 1
on meddling monkey or, 1
meddling monkey or on, 1
monkey or on busy, 1
or on busy ape, 1
she shall pursue it, 1
shall pursue it with, 1
pursue it with the, 1
it with the soul, 1
with the soul of, 1
the soul of love, 1
and ere i take, 1
ere i take this, 1
i take this charm, 1
take this charm from, 1
this charm from off, 1
charm from off her, 1
from off her sight, 1
as i can take, 1
i can take it, 1
can take it with, 1
take it with another, 1
it with another herb, 1
i ll make her, 1
ll make her render, 1
make her render up, 1
her render up her, 1
render up her page, 1
up her page to, 1
her page to me, 1
but who comes here, 1
who comes here i, 1
comes here i am, 1
here i am invisible, 1
and i will overhear, 1
i will overhear their, 1
will overhear their conference, 1
enter demetrius helena following, 1
demetrius helena following him, 1
love thee not therefore, 1
thee not therefore pursue, 1
not therefore pursue me, 1
therefore pursue me not, 1
where is lysander and, 1
is lysander and fair, 1
lysander and fair hermia, 1
the one i ll, 1
one i ll slay, 1
i ll slay the, 1
ll slay the other, 1
slay the other slayeth, 1
the other slayeth me, 1
thou told st me, 1
told st me they, 1
st me they were, 1
me they were stolen, 1
they were stolen unto, 1
were stolen unto this, 1
stolen unto this wood, 1
and here am i, 1
here am i and, 1
am i and wode, 1
i and wode within, 1
and wode within this, 1
wode within this wood, 1
because i cannot meet, 1
i cannot meet my, 1
cannot meet my hermia, 1
hence get thee gone, 1
get thee gone and, 1
thee gone and follow, 1
gone and follow me, 1
and follow me no, 1
follow me no more, 1
you draw me you, 1
draw me you hard, 1
me you hard hearted, 1
you hard hearted adamant, 1
but yet you draw, 1
yet you draw not, 1
you draw not iron, 1
draw not iron for, 1
not iron for my, 1
iron for my heart, 1
is true as steel, 1
true as steel leave, 1
as steel leave you, 1
steel leave you your, 1
leave you your power, 1
you your power to, 1
your power to draw, 1
and i shall have, 1
i shall have no, 1
shall have no power, 1
have no power to, 1
no power to follow, 1
power to follow you, 1
do i entice you, 1
i entice you do, 1
entice you do i, 1
you do i speak, 1
do i speak you, 1
i speak you fair, 1
or rather do i, 1
rather do i not, 1
do i not in, 1
i not in plainest, 1
not in plainest truth, 1
tell you i do, 1
you i do not, 1
i do not nor, 1
do not nor i, 1
not nor i cannot, 1
nor i cannot love, 1
i cannot love you, 1
and even for that, 1
even for that do, 1
for that do i, 1
that do i love, 1
do i love you, 1
i love you the, 1
love you the more, 1
i am your spaniel, 1
am your spaniel and, 1
your spaniel and demetrius, 1
the more you beat, 1
more you beat me, 1
you beat me i, 1
beat me i will, 1
me i will fawn, 1
i will fawn on, 1
will fawn on you, 1
use me but as, 1
me but as your, 1
but as your spaniel, 1
as your spaniel spurn, 1
your spaniel spurn me, 1
spaniel spurn me strike, 1
spurn me strike me, 1
neglect me lose me, 1
me lose me only, 1
lose me only give, 1
me only give me, 1
only give me leave, 1
unworthy as i am, 1
as i am to, 1
i am to follow, 1
am to follow you, 1
what worser place can, 1
worser place can i, 1
place can i beg, 1
can i beg in, 1
i beg in your, 1
beg in your love, 1
and yet a place, 1
yet a place of, 1
a place of high, 1
place of high respect, 1
of high respect with, 1
high respect with me, 1
than to be used, 1
to be used as, 1
be used as you, 1
used as you use, 1
as you use your, 1
you use your dog, 1
tempt not too much, 1
not too much the, 1
too much the hatred, 1
much the hatred of, 1
the hatred of my, 1
hatred of my spirit, 1
for i am sick, 1
sick when i do, 1
when i do look, 1
i do look on, 1
do look on thee, 1
and i am sick, 1
sick when i look, 1
when i look not, 1
i look not on, 1
look not on you, 1
you do impeach your, 1
do impeach your modesty, 1
impeach your modesty too, 1
your modesty too much, 1
to leave the city, 1
leave the city and, 1
the city and commit, 1
city and commit yourself, 1
into the hands of, 1
the hands of one, 1
hands of one that, 1
of one that loves, 1
one that loves you, 1
that loves you not, 1
to trust the opportunity, 1
trust the opportunity of, 1
the opportunity of night, 1
and the ill counsel, 1
the ill counsel of, 1
ill counsel of a, 1
counsel of a desert, 1
of a desert place, 1
with the rich worth, 1
the rich worth of, 1
rich worth of your, 1
worth of your virginity, 1
your virtue is my, 1
virtue is my privilege, 1
is my privilege for, 1
my privilege for that, 1
it is not night, 1
is not night when, 1
not night when i, 1
night when i do, 1
when i do see, 1
i do see your, 1
do see your face, 1
therefore i think i, 1
i think i am, 1
think i am not, 1
i am not in, 1
am not in the, 1
not in the night, 1
nor doth this wood, 1
doth this wood lack, 1
this wood lack worlds, 1
wood lack worlds of, 1
lack worlds of company, 1
for you in my, 1
you in my respect, 1
in my respect are, 1
my respect are all, 1
respect are all the, 1
are all the world, 1
then how can it, 1
can it be said, 1
it be said i, 1
be said i am, 1
said i am alone, 1
when all the world, 1
all the world is, 1
the world is here, 1
world is here to, 1
is here to look, 1
here to look on, 1
to look on me, 1
i ll run from, 1
ll run from thee, 1
run from thee and, 1
from thee and hide, 1
thee and hide me, 1
and hide me in, 1
hide me in the, 1
me in the brakes, 1
and leave thee to, 1
leave thee to the, 1
thee to the mercy, 1
to the mercy of, 1
the mercy of wild, 1
mercy of wild beasts, 1
the wildest hath not, 1
wildest hath not such, 1
hath not such a, 1
not such a heart, 1
such a heart as, 1
a heart as you, 1
run when you will, 1
when you will the, 1
you will the story, 1
will the story shall, 1
the story shall be, 1
story shall be changed, 1
apollo flies and daphne, 1
flies and daphne holds, 1
and daphne holds the, 1
daphne holds the chase, 1
the dove pursues the, 1
dove pursues the griffin, 1
pursues the griffin the, 1
the griffin the mild, 1
griffin the mild hind, 1
makes speed to catch, 1
speed to catch the, 1
to catch the tiger, 1
catch the tiger bootless, 1
the tiger bootless speed, 1
when cowardice pursues and, 1
cowardice pursues and valour, 1
pursues and valour flies, 1
i will not stay, 1
will not stay thy, 1
not stay thy questions, 1
stay thy questions let, 1
thy questions let me, 1
questions let me go, 1
or if thou follow, 1
if thou follow me, 1
thou follow me do, 1
follow me do not, 1
me do not believe, 1
but i shall do, 1
i shall do thee, 1
shall do thee mischief, 1
do thee mischief in, 1
thee mischief in the, 1
mischief in the wood, 1
ay in the temple, 1
in the temple in, 1
the temple in the, 1
temple in the town, 1
in the town the, 1
the town the field, 1
you do me mischief, 1
do me mischief fie, 1
me mischief fie demetrius, 1
your wrongs do set, 1
wrongs do set a, 1
do set a scandal, 1
set a scandal on, 1
a scandal on my, 1
scandal on my sex, 1
we cannot fight for, 1
cannot fight for love, 1
fight for love as, 1
for love as men, 1
love as men may, 1
as men may do, 1
we should be wood, 1
should be wood and, 1
be wood and were, 1
wood and were not, 1
and were not made, 1
were not made to, 1
not made to woo, 1
i ll follow thee, 1
ll follow thee and, 1
follow thee and make, 1
thee and make a, 1
and make a heaven, 1
make a heaven of, 1
a heaven of hell, 1
to die upon the, 1
die upon the hand, 1
upon the hand i, 1
the hand i love, 1
hand i love so, 1
i love so well, 1
fare thee well nymph, 1
thee well nymph ere, 1
well nymph ere he, 1
nymph ere he do, 1
ere he do leave, 1
he do leave this, 1
do leave this grove, 1
thou shalt fly him, 1
shalt fly him and, 1
fly him and he, 1
him and he shall, 1
and he shall seek, 1
he shall seek thy, 1
shall seek thy love, 1
hast thou the flower, 1
thou the flower there, 1
the flower there welcome, 1
flower there welcome wanderer, 1
ay there it is, 1
i pray thee give, 1
pray thee give it, 1
thee give it me, 1
i know a bank, 1
know a bank where, 1
a bank where the, 1
bank where the wild, 1
where the wild thyme, 1
the wild thyme blows, 1
where oxlips and the, 1
oxlips and the nodding, 1
and the nodding violet, 1
the nodding violet grows, 1
quite over canopied with, 1
over canopied with luscious, 1
canopied with luscious woodbine, 1
with sweet musk roses, 1
sweet musk roses and, 1
musk roses and with, 1
roses and with eglantine, 1
there sleeps titania sometime, 1
sleeps titania sometime of, 1
titania sometime of the, 1
sometime of the night, 1
lull d in these, 1
d in these flowers, 1
in these flowers with, 1
these flowers with dances, 1
flowers with dances and, 1
with dances and delight, 1
and there the snake, 1
there the snake throws, 1
the snake throws her, 1
snake throws her enamell, 1
throws her enamell d, 1
her enamell d skin, 1
weed wide enough to, 1
wide enough to wrap, 1
enough to wrap a, 1
to wrap a fairy, 1
wrap a fairy in, 1
and with the juice, 1
with the juice of, 1
the juice of this, 1
juice of this i, 1
of this i ll, 1
this i ll streak, 1
i ll streak her, 1
ll streak her eyes, 1
and make her full, 1
make her full of, 1
her full of hateful, 1
full of hateful fantasies, 1
take thou some of, 1
thou some of it, 1
some of it and, 1
of it and seek, 1
it and seek through, 1
and seek through this, 1
seek through this grove, 1
a sweet athenian lady, 1
sweet athenian lady is, 1
athenian lady is in, 1
lady is in love, 1
with a disdainful youth, 1
a disdainful youth anoint, 1
disdainful youth anoint his, 1
youth anoint his eyes, 1
but do it when, 1
do it when the, 1
it when the next, 1
when the next thing, 1
the next thing he, 1
next thing he espies, 1
may be the lady, 1
be the lady thou, 1
the lady thou shalt, 1
lady thou shalt know, 1
thou shalt know the, 1
shalt know the man, 1
by the athenian garments, 1
the athenian garments he, 1
athenian garments he hath, 1
garments he hath on, 1
effect it with some, 1
it with some care, 1
with some care that, 1
some care that he, 1
care that he may, 1
that he may prove, 1
more fond on her, 1
fond on her than, 1
on her than she, 1
her than she upon, 1
than she upon her, 1
she upon her love, 1
and look thou meet, 1
look thou meet me, 1
thou meet me ere, 1
meet me ere the, 1
me ere the first, 1
ere the first cock, 1
the first cock crow, 1
fear not my lord, 1
not my lord your, 1
my lord your servant, 1
lord your servant shall, 1
your servant shall do, 1
servant shall do so, 1
enter titania with her, 1
come now a roundel, 1
now a roundel and, 1
a roundel and a, 1
roundel and a fairy, 1
and a fairy song, 1
then for the third, 1
for the third part, 1
the third part of, 1
third part of a, 1
part of a minute, 1
of a minute hence, 1
some to kill cankers, 1
to kill cankers in, 1
kill cankers in the, 1
cankers in the musk, 1
in the musk rose, 1
the musk rose buds, 1
some war with rere, 1
war with rere mice, 1
with rere mice for, 1
rere mice for their, 1
mice for their leathern, 1
for their leathern wings, 1
to make my small, 1
make my small elves, 1
my small elves coats, 1
small elves coats and, 1
elves coats and some, 1
coats and some keep, 1
and some keep back, 1
the clamorous owl that, 1
clamorous owl that nightly, 1
owl that nightly hoots, 1
that nightly hoots and, 1
nightly hoots and wonders, 1
at our quaint spirits, 1
our quaint spirits sing, 1
quaint spirits sing me, 1
spirits sing me now, 1
sing me now asleep, 1
then to your offices, 1
to your offices and, 1
your offices and let, 1
offices and let me, 1
and let me rest, 1
you spotted snakes with, 1
spotted snakes with double, 1
snakes with double tongue, 1
thorny hedgehogs be not, 1
hedgehogs be not seen, 1
newts and blind worms, 1
and blind worms do, 1
blind worms do no, 1
worms do no wrong, 1
come not near our, 1
not near our fairy, 1
near our fairy queen, 1
sing in our sweet, 1
in our sweet lullaby, 1
lulla lulla lullaby lulla, 1
lulla lullaby lulla lulla, 1
lullaby lulla lulla lullaby, 1
nor spell nor charm, 1
come our lovely lady, 1
our lovely lady nigh, 1
so good night with, 1
good night with lullaby, 1
weaving spiders come not, 1
spiders come not here, 1
hence you long legg, 1
you long legg d, 1
long legg d spinners, 1
legg d spinners hence, 1
beetles black approach not, 1
black approach not near, 1
worm nor snail do, 1
nor snail do no, 1
snail do no offence, 1
philomel with melody c, 1
hence away now all, 1
away now all is, 1
now all is well, 1
one aloof stand sentinel, 1
exeunt fairies titania sleeps, 1
enter oberon and squeezes, 1
oberon and squeezes the, 1
and squeezes the flower, 1
squeezes the flower on, 1
the flower on titania, 1
flower on titania s, 1
on titania s eyelids, 1
what thou seest when, 1
thou seest when thou, 1
seest when thou dost, 1
when thou dost wake, 1
do it for thy, 1
it for thy true, 1
for thy true love, 1
thy true love take, 1
love and languish for, 1
and languish for his, 1
languish for his sake, 1
be it ounce or, 1
it ounce or cat, 1
ounce or cat or, 1
or cat or bear, 1
pard or boar with, 1
or boar with bristled, 1
boar with bristled hair, 1
in thy eye that, 1
thy eye that shall, 1
eye that shall appear, 1
when thou wakest it, 1
thou wakest it is, 1
wakest it is thy, 1
it is thy dear, 1
wake when some vile, 1
when some vile thing, 1
some vile thing is, 1
vile thing is near, 1
enter lysander and hermia, 1
fair love you faint, 1
love you faint with, 1
you faint with wandering, 1
faint with wandering in, 1
with wandering in the, 1
wandering in the wood, 1
and to speak troth, 1
to speak troth i, 1
speak troth i have, 1
troth i have forgot, 1
i have forgot our, 1
have forgot our way, 1
we ll rest us, 1
ll rest us hermia, 1
rest us hermia if, 1
us hermia if you, 1
hermia if you think, 1
if you think it, 1
you think it good, 1
and tarry for the, 1
tarry for the comfort, 1
for the comfort of, 1
the comfort of the, 1
comfort of the day, 1
be it so lysander, 1
it so lysander find, 1
so lysander find you, 1
lysander find you out, 1
find you out a, 1
you out a bed, 1
for i upon this, 1
i upon this bank, 1
upon this bank will, 1
this bank will rest, 1
bank will rest my, 1
will rest my head, 1
one turf shall serve, 1
turf shall serve as, 1
shall serve as pillow, 1
serve as pillow for, 1
as pillow for us, 1
pillow for us both, 1
one heart one bed, 1
heart one bed two, 1
one bed two bosoms, 1
bed two bosoms and, 1
two bosoms and one, 1
bosoms and one troth, 1
nay good lysander for, 1
good lysander for my, 1
lysander for my sake, 1
for my sake my, 1
my sake my dear, 1
lie further off yet, 1
further off yet do, 1
off yet do not, 1
yet do not lie, 1
do not lie so, 1
not lie so near, 1
o take the sense, 1
take the sense sweet, 1
the sense sweet of, 1
sense sweet of my, 1
sweet of my innocence, 1
love takes the meaning, 1
takes the meaning in, 1
the meaning in love, 1
meaning in love s, 1
in love s conference, 1
i mean that my, 1
mean that my heart, 1
that my heart unto, 1
my heart unto yours, 1
heart unto yours is, 1
unto yours is knit, 1
so that but one, 1
that but one heart, 1
but one heart we, 1
one heart we can, 1
heart we can make, 1
we can make of, 1
can make of it, 1
two bosoms interchained with, 1
bosoms interchained with an, 1
interchained with an oath, 1
so then two bosoms, 1
then two bosoms and, 1
two bosoms and a, 1
bosoms and a single, 1
and a single troth, 1
then by your side, 1
by your side no, 1
your side no bed, 1
side no bed room, 1
no bed room me, 1
bed room me deny, 1
for lying so hermia, 1
lying so hermia i, 1
so hermia i do, 1
hermia i do not, 1
i do not lie, 1
lysander riddles very prettily, 1
now much beshrew my, 1
much beshrew my manners, 1
beshrew my manners and, 1
my manners and my, 1
manners and my pride, 1
if hermia meant to, 1
hermia meant to say, 1
meant to say lysander, 1
to say lysander lied, 1
but gentle friend for, 1
gentle friend for love, 1
friend for love and, 1
for love and courtesy, 1
lie further off in, 1
further off in human, 1
off in human modesty, 1
such separation as may, 1
separation as may well, 1
as may well be, 1
may well be said, 1
becomes a virtuous bachelor, 1
a virtuous bachelor and, 1
virtuous bachelor and a, 1
bachelor and a maid, 1
so far be distant, 1
far be distant and, 1
be distant and good, 1
distant and good night, 1
and good night sweet, 1
good night sweet friend, 1
thy love ne er, 1
love ne er alter, 1
ne er alter till, 1
er alter till thy, 1
alter till thy sweet, 1
till thy sweet life, 1
thy sweet life end, 1
amen amen to that, 1
amen to that fair, 1
to that fair prayer, 1
that fair prayer say, 1
fair prayer say i, 1
and then end life, 1
then end life when, 1
end life when i, 1
life when i end, 1
when i end loyalty, 1
here is my bed, 1
is my bed sleep, 1
my bed sleep give, 1
bed sleep give thee, 1
sleep give thee all, 1
give thee all his, 1
thee all his rest, 1
with half that wish, 1
half that wish the, 1
that wish the wisher, 1
wish the wisher s, 1
the wisher s eyes, 1
wisher s eyes be, 1
s eyes be press, 1
eyes be press d, 1
through the forest have, 1
the forest have i, 1
forest have i gone, 1
but athenian found i, 1
athenian found i none, 1
on whose eyes i, 1
whose eyes i might, 1
eyes i might approve, 1
this flower s force, 1
flower s force in, 1
s force in stirring, 1
force in stirring love, 1
night and silence who, 1
and silence who is, 1
silence who is here, 1
weeds of athens he, 1
of athens he doth, 1
athens he doth wear, 1
this is he my, 1
is he my master, 1
he my master said, 1
despised the athenian maid, 1
and here the maiden, 1
here the maiden sleeping, 1
the maiden sleeping sound, 1
on the dank and, 1
the dank and dirty, 1
dank and dirty ground, 1
pretty soul she durst, 1
soul she durst not, 1
she durst not lie, 1
near this lack love, 1
this lack love this, 1
lack love this kill, 1
love this kill courtesy, 1
churl upon thy eyes, 1
upon thy eyes i, 1
thy eyes i throw, 1
all the power this, 1
the power this charm, 1
power this charm doth, 1
this charm doth owe, 1
when thou wakest let, 1
thou wakest let love, 1
wakest let love forbid, 1
sleep his seat on, 1
his seat on thy, 1
seat on thy eyelid, 1
so awake when i, 1
awake when i am, 1
when i am gone, 1
for i must now, 1
i must now to, 1
must now to oberon, 1
enter demetrius and helena, 1
demetrius and helena running, 1
stay though thou kill, 1
though thou kill me, 1
thou kill me sweet, 1
kill me sweet demetrius, 1
i charge thee hence, 1
charge thee hence and, 1
thee hence and do, 1
hence and do not, 1
and do not haunt, 1
do not haunt me, 1
not haunt me thus, 1
o wilt thou darkling, 1
wilt thou darkling leave, 1
thou darkling leave me, 1
darkling leave me do, 1
leave me do not, 1
me do not so, 1
stay on thy peril, 1
on thy peril i, 1
thy peril i alone, 1
peril i alone will, 1
i alone will go, 1
o i am out, 1
i am out of, 1
am out of breath, 1
out of breath in, 1
of breath in this, 1
breath in this fond, 1
in this fond chase, 1
the more my prayer, 1
more my prayer the, 1
my prayer the lesser, 1
prayer the lesser is, 1
the lesser is my, 1
lesser is my grace, 1
happy is hermia wheresoe, 1
is hermia wheresoe er, 1
hermia wheresoe er she, 1
wheresoe er she lies, 1
for she hath blessed, 1
she hath blessed and, 1
hath blessed and attractive, 1
blessed and attractive eyes, 1
how came her eyes, 1
came her eyes so, 1
her eyes so bright, 1
eyes so bright not, 1
so bright not with, 1
bright not with salt, 1
not with salt tears, 1
if so my eyes, 1
so my eyes are, 1
my eyes are oftener, 1
eyes are oftener wash, 1
are oftener wash d, 1
oftener wash d than, 1
wash d than hers, 1
no no i am, 1
no i am as, 1
i am as ugly, 1
am as ugly as, 1
as ugly as a, 1
ugly as a bear, 1
for beasts that meet, 1
beasts that meet me, 1
that meet me run, 1
meet me run away, 1
me run away for, 1
run away for fear, 1
therefore no marvel though, 1
no marvel though demetrius, 1
do as a monster, 1
as a monster fly, 1
a monster fly my, 1
monster fly my presence, 1
fly my presence thus, 1
what wicked and dissembling, 1
wicked and dissembling glass, 1
and dissembling glass of, 1
dissembling glass of mine, 1
made me compare with, 1
me compare with hermia, 1
compare with hermia s, 1
with hermia s sphery, 1
hermia s sphery eyne, 1
but who is here, 1
who is here lysander, 1
is here lysander on, 1
here lysander on the, 1
lysander on the ground, 1
dead or asleep i, 1
or asleep i see, 1
asleep i see no, 1
i see no blood, 1
see no blood no, 1
no blood no wound, 1
lysander if you live, 1
if you live good, 1
you live good sir, 1
live good sir awake, 1
awaking and run through, 1
and run through fire, 1
run through fire i, 1
through fire i will, 1
fire i will for, 1
i will for thy, 1
will for thy sweet, 1
for thy sweet sake, 1
transparent helena nature shows, 1
helena nature shows art, 1
that through thy bosom, 1
through thy bosom makes, 1
thy bosom makes me, 1
bosom makes me see, 1
makes me see thy, 1
me see thy heart, 1
where is demetrius o, 1
is demetrius o how, 1
demetrius o how fit, 1
o how fit a, 1
how fit a word, 1
is that vile name, 1
that vile name to, 1
vile name to perish, 1
name to perish on, 1
to perish on my, 1
perish on my sword, 1
do not say so, 1
not say so lysander, 1
say so lysander say, 1
so lysander say not, 1
lysander say not so, 1
what though he love, 1
though he love your, 1
he love your hermia, 1
love your hermia lord, 1
your hermia lord what, 1
hermia lord what though, 1
yet hermia still loves, 1
hermia still loves you, 1
still loves you then, 1
loves you then be, 1
you then be content, 1
content with hermia no, 1
with hermia no i, 1
hermia no i do, 1
no i do repent, 1
the tedious minutes i, 1
tedious minutes i with, 1
minutes i with her, 1
i with her have, 1
with her have spent, 1
not hermia but helena, 1
hermia but helena i, 1
but helena i love, 1
who will not change, 1
will not change a, 1
not change a raven, 1
change a raven for, 1
a raven for a, 1
raven for a dove, 1
the will of man, 1
will of man is, 1
of man is by, 1
man is by his, 1
is by his reason, 1
by his reason sway, 1
his reason sway d, 1
and reason says you, 1
reason says you are, 1
says you are the, 1
you are the worthier, 1
are the worthier maid, 1
things growing are not, 1
growing are not ripe, 1
are not ripe until, 1
not ripe until their, 1
ripe until their season, 1
so i being young, 1
i being young till, 1
being young till now, 1
young till now ripe, 1
till now ripe not, 1
now ripe not to, 1
ripe not to reason, 1
and touching now the, 1
touching now the point, 1
now the point of, 1
the point of human, 1
point of human skill, 1
reason becomes the marshal, 1
becomes the marshal to, 1
the marshal to my, 1
marshal to my will, 1
and leads me to, 1
leads me to your, 1
me to your eyes, 1
to your eyes where, 1
your eyes where i, 1
eyes where i o, 1
where i o erlook, 1
love s stories written, 1
s stories written in, 1
stories written in love, 1
written in love s, 1
in love s richest, 1
love s richest book, 1
wherefore was i to, 1
was i to this, 1
i to this keen, 1
to this keen mockery, 1
this keen mockery born, 1
when at your hands, 1
at your hands did, 1
your hands did i, 1
hands did i deserve, 1
did i deserve this, 1
i deserve this scorn, 1
t not enough is, 1
not enough is t, 1
enough is t not, 1
t not enough young, 1
not enough young man, 1
that i did never, 1
i did never no, 1
did never no nor, 1
never no nor never, 1
no nor never can, 1
deserve a sweet look, 1
a sweet look from, 1
sweet look from demetrius, 1
look from demetrius eye, 1
but you must flout, 1
you must flout my, 1
must flout my insufficiency, 1
good troth you do, 1
troth you do me, 1
you do me wrong, 1
do me wrong good, 1
me wrong good sooth, 1
wrong good sooth you, 1
good sooth you do, 1
in such disdainful manner, 1
such disdainful manner me, 1
disdainful manner me to, 1
manner me to woo, 1
but fare you well, 1
fare you well perforce, 1
you well perforce i, 1
well perforce i must, 1
perforce i must confess, 1
i thought you lord, 1
thought you lord of, 1
you lord of more, 1
lord of more true, 1
of more true gentleness, 1
o that a lady, 1
that a lady of, 1
a lady of one, 1
lady of one man, 1
of one man refused, 1
should of another therefore, 1
of another therefore be, 1
another therefore be abused, 1
she sees not hermia, 1
sees not hermia hermia, 1
not hermia hermia sleep, 1
hermia hermia sleep thou, 1
hermia sleep thou there, 1
and never mayst thou, 1
never mayst thou come, 1
mayst thou come lysander, 1
thou come lysander near, 1
for as a surfeit, 1
as a surfeit of, 1
a surfeit of the, 1
surfeit of the sweetest, 1
of the sweetest things, 1
the deepest loathing to, 1
deepest loathing to the, 1
loathing to the stomach, 1
to the stomach brings, 1
